"Municipality","Year","Dissimilarity_Index","CCAA"
"Abadín",2020,0.013024104849897,"Galicia"
"Abadín",2015,0.0463014627851232,"Galicia"
"Abadín",2016,0.0747512043946711,"Galicia"
"Abadín",2017,0.0550821840670643,"Galicia"
"Abadín",2018,0.0245738884355442,"Galicia"
"Abadín",2019,0.0285104978414557,"Galicia"
"Abadiño",2020,0.100225692447319,"País Vasco"
"Abadiño",2015,0.131093404046077,"País Vasco"
"Abadiño",2016,0.110186242621763,"País Vasco"
"Abadiño",2017,0.0959946407259996,"País Vasco"
"Abadiño",2018,0.118987378163907,"País Vasco"
"Abadiño",2019,0.0931755381055255,"País Vasco"
"Abanilla",2020,0.122220067568085,"Murcia, Región de"
"Abanilla",2015,0.0894214866383622,"Murcia, Región de"
"Abanilla",2016,0.0897209606835741,"Murcia, Región de"
"Abanilla",2017,0.125107956489773,"Murcia, Región de"
"Abanilla",2018,0.0973973879328129,"Murcia, Región de"
"Abanilla",2019,0.11704187272856,"Murcia, Región de"
"Abanto y Ciérvana-Abanto Zierbena",2020,0.102477180736651,"País Vasco"
"Abanto y Ciérvana-Abanto Zierbena",2015,0.10821297498869,"País Vasco"
"Abanto y Ciérvana-Abanto Zierbena",2016,0.076475068029246,"País Vasco"
"Abanto y Ciérvana-Abanto Zierbena",2017,0.0928873044382108,"País Vasco"
"Abanto y Ciérvana-Abanto Zierbena",2018,0.101334736015248,"País Vasco"
"Abanto y Ciérvana-Abanto Zierbena",2019,0.110284606620112,"País Vasco"
"Abarán",2020,0.127196764678573,"Murcia, Región de"
"Abarán",2015,0.133629003253566,"Murcia, Región de"
"Abarán",2016,0.136074612921784,"Murcia, Región de"
"Abarán",2017,0.126320778121106,"Murcia, Región de"
"Abarán",2018,0.124024034251512,"Murcia, Región de"
"Abarán",2019,0.136821515564762,"Murcia, Región de"
"Abegondo",2020,0.0509315354008596,"Galicia"
"Abegondo",2015,0.0694801458205756,"Galicia"
"Abegondo",2016,0.030059891132511,"Galicia"
"Abegondo",2017,0.0282087560218852,"Galicia"
"Abegondo",2018,0.050748285407555,"Galicia"
"Abegondo",2019,0.0431511848856774,"Galicia"
"Abenójar",2020,0.0499135654242132,"Castilla - La Mancha"
"Abenójar",2015,0.0229236546928698,"Castilla - La Mancha"
"Abenójar",2016,0.063077702566308,"Castilla - La Mancha"
"Abenójar",2017,0.0632956234574407,"Castilla - La Mancha"
"Abenójar",2018,0.0292501387414329,"Castilla - La Mancha"
"Abenójar",2019,0.020232282245841,"Castilla - La Mancha"
"Abrera",2020,0.118776512594015,"Cataluña"
"Abrera",2015,0.112840800860646,"Cataluña"
"Abrera",2016,0.113025973094442,"Cataluña"
"Abrera",2017,0.0860443671781625,"Cataluña"
"Abrera",2018,0.116185318002645,"Cataluña"
"Abrera",2019,0.0870962656974416,"Cataluña"
"Aceuchal",2020,0.0474354247372271,"Extremadura"
"Aceuchal",2015,0.0643238287517618,"Extremadura"
"Aceuchal",2016,0.0624409205262014,"Extremadura"
"Aceuchal",2017,0.0590724121284859,"Extremadura"
"Aceuchal",2018,0.0492691164441613,"Extremadura"
"Aceuchal",2019,0.044944930824025,"Extremadura"
"Adamuz",2020,0.0555930161717261,"Andalucía"
"Adamuz",2015,0.054408889829349,"Andalucía"
"Adamuz",2016,0.0537579053629612,"Andalucía"
"Adamuz",2017,0.0591741269260661,"Andalucía"
"Adamuz",2018,0.088571631826741,"Andalucía"
"Adamuz",2019,0.0885083265211234,"Andalucía"
"Adeje",2020,0.162205508769012,"Canarias"
"Adeje",2015,0.15555826056248,"Canarias"
"Adeje",2016,0.155421012803945,"Canarias"
"Adeje",2017,0.144817230699004,"Canarias"
"Adeje",2018,0.146324543040538,"Canarias"
"Adeje",2019,0.139828991867842,"Canarias"
"Adra",2020,0.132634397135396,"Andalucía"
"Adra",2015,0.109777720159549,"Andalucía"
"Adra",2016,0.110338206467722,"Andalucía"
"Adra",2017,0.113294171412284,"Andalucía"
"Adra",2018,0.12891716167447,"Andalucía"
"Adra",2019,0.118261532897712,"Andalucía"
"Adrada, La",2020,0.0544950294105935,"Castilla y León"
"Adrada, La",2015,0.0900444608632272,"Castilla y León"
"Adrada, La",2016,0.00211642313478849,"Castilla y León"
"Adrada, La",2017,0.0495974007798574,"Castilla y León"
"Adrada, La",2018,0.0115359065174189,"Castilla y León"
"Adrada, La",2019,0.0415135260519231,"Castilla y León"
"Agaete",2020,0.0550149715947099,"Canarias"
"Agaete",2015,0.0675777452155997,"Canarias"
"Agaete",2016,0.0504492666565989,"Canarias"
"Agaete",2017,0.0250452363523367,"Canarias"
"Agaete",2018,0.0503252809094346,"Canarias"
"Agaete",2019,0.0667638872581378,"Canarias"
"Agolada",2020,0.141839548500082,"Galicia"
"Agolada",2015,0.0852112465663684,"Galicia"
"Agolada",2016,0.0482460552740469,"Galicia"
"Agolada",2017,0.0960558929220395,"Galicia"
"Agolada",2018,0.138807165138311,"Galicia"
"Agolada",2019,0.141793242995541,"Galicia"
"Agost",2020,0.107739360030743,"Comunidad Valenciana"
"Agost",2015,0.138657170863947,"Comunidad Valenciana"
"Agost",2016,0.168292676487371,"Comunidad Valenciana"
"Agost",2017,0.164567627913077,"Comunidad Valenciana"
"Agost",2018,0.147434414157495,"Comunidad Valenciana"
"Agost",2019,0.0975952397655338,"Comunidad Valenciana"
"Agramunt",2020,0.142371854502336,"Cataluña"
"Agramunt",2015,0.0931199488665588,"Cataluña"
"Agramunt",2016,0.078299373233608,"Cataluña"
"Agramunt",2017,0.0502966644822217,"Cataluña"
"Agramunt",2018,0.0841752645163867,"Cataluña"
"Agramunt",2019,0.114821831065945,"Cataluña"
"Ágreda",2020,0.0145750746318168,"Castilla y León"
"Ágreda",2015,0.0107015677803153,"Castilla y León"
"Ágreda",2016,0.00478379128816137,"Castilla y León"
"Ágreda",2017,0.00213386917625355,"Castilla y León"
"Ágreda",2018,0.0432794740643656,"Castilla y León"
"Ágreda",2019,0.00691685911371787,"Castilla y León"
"Aguadulce",2020,0.0734361512858248,"Andalucía"
"Aguadulce",2015,0.0979038936048588,"Andalucía"
"Aguadulce",2016,0.0341288669570119,"Andalucía"
"Aguadulce",2017,0.107070586374868,"Andalucía"
"Aguadulce",2018,0.0768241601284828,"Andalucía"
"Aguadulce",2019,0.0665230893956642,"Andalucía"
"Agudo",2020,0.0220276607670727,"Castilla - La Mancha"
"Agudo",2015,0.00792325779441697,"Castilla - La Mancha"
"Agudo",2016,0.0223207695172943,"Castilla - La Mancha"
"Agudo",2017,0.0387525973273997,"Castilla - La Mancha"
"Agudo",2018,0.0452905027382194,"Castilla - La Mancha"
"Agudo",2019,0.0574721212690407,"Castilla - La Mancha"
"Aguilar de Campoo",2020,0.0851779041591334,"Castilla y León"
"Aguilar de Campoo",2015,0.120188967082166,"Castilla y León"
"Aguilar de Campoo",2016,0.0951709119402157,"Castilla y León"
"Aguilar de Campoo",2017,0.0700590843197552,"Castilla y León"
"Aguilar de Campoo",2018,0.0716885894214343,"Castilla y León"
"Aguilar de Campoo",2019,0.0835098127985604,"Castilla y León"
"Aguilar de la Frontera",2020,0.0842298268198248,"Andalucía"
"Aguilar de la Frontera",2015,0.10983044605147,"Andalucía"
"Aguilar de la Frontera",2016,0.125568306252104,"Andalucía"
"Aguilar de la Frontera",2017,0.104007547055061,"Andalucía"
"Aguilar de la Frontera",2018,0.101028872967377,"Andalucía"
"Aguilar de la Frontera",2019,0.0924272533833245,"Andalucía"
"Águilas",2020,0.141464380872847,"Murcia, Región de"
"Águilas",2015,0.140497147498073,"Murcia, Región de"
"Águilas",2016,0.142422863092148,"Murcia, Región de"
"Águilas",2017,0.142601320833782,"Murcia, Región de"
"Águilas",2018,0.151107539692154,"Murcia, Región de"
"Águilas",2019,0.146125524048692,"Murcia, Región de"
"Agüimes",2020,0.123399217915985,"Canarias"
"Agüimes",2015,0.127974015825243,"Canarias"
"Agüimes",2016,0.119608708135915,"Canarias"
"Agüimes",2017,0.111290757732537,"Canarias"
"Agüimes",2018,0.116056077823953,"Canarias"
"Agüimes",2019,0.121803515579737,"Canarias"
"Agurain/Salvatierra",2020,0.17874736688044,"País Vasco"
"Aia",2020,0.118671117650536,"País Vasco"
"Aia",2016,0.094824777691166,"País Vasco"
"Aia",2017,0.0262140507353521,"País Vasco"
"Aia",2018,0.0975483773024149,"País Vasco"
"Aia",2019,0.104158160731304,"País Vasco"
"Aielo de Malferit",2020,0.0354544507408381,"Comunidad Valenciana"
"Aielo de Malferit",2015,0.0266376074550011,"Comunidad Valenciana"
"Aielo de Malferit",2016,0.00848772951508675,"Comunidad Valenciana"
"Aielo de Malferit",2017,0.00781991108869731,"Comunidad Valenciana"
"Aielo de Malferit",2018,0.0272860074038832,"Comunidad Valenciana"
"Aielo de Malferit",2019,0.0152446908877154,"Comunidad Valenciana"
"Aitona",2020,0.0746204958640046,"Cataluña"
"Aitona",2015,0.102521690946992,"Cataluña"
"Aitona",2016,0.153836699447352,"Cataluña"
"Aitona",2017,0.142201705276657,"Cataluña"
"Aitona",2018,0.0705401919525045,"Cataluña"
"Aitona",2019,0.0710908748016048,"Cataluña"
"Ajalvir",2020,0.0248958434244606,"Madrid, Comunidad de"
"Ajalvir",2015,0.0623157163776374,"Madrid, Comunidad de"
"Ajalvir",2016,0.0785066201906921,"Madrid, Comunidad de"
"Ajalvir",2017,0.0596882272439806,"Madrid, Comunidad de"
"Ajalvir",2018,0.0712643409694756,"Madrid, Comunidad de"
"Ajalvir",2019,0.0622917398266255,"Madrid, Comunidad de"
"Ajofrín",2020,0.0591379937550454,"Castilla - La Mancha"
"Ajofrín",2015,0.0515865333541137,"Castilla - La Mancha"
"Ajofrín",2016,0.00761129148058418,"Castilla - La Mancha"
"Ajofrín",2017,0.00255803192687037,"Castilla - La Mancha"
"Ajofrín",2018,0.0211264093064783,"Castilla - La Mancha"
"Ajofrín",2019,0.0216205344146169,"Castilla - La Mancha"
"Alacant/Alicante",2020,0.293517886903935,"Comunidad Valenciana"
"Alacant/Alicante",2015,0.270694129048559,"Comunidad Valenciana"
"Alacant/Alicante",2016,0.276474753503965,"Comunidad Valenciana"
"Alacant/Alicante",2017,0.285284399786257,"Comunidad Valenciana"
"Alacant/Alicante",2018,0.289282513876888,"Comunidad Valenciana"
"Alacant/Alicante",2019,0.291204578503664,"Comunidad Valenciana"
"Alaejos",2020,0.0264956126295821,"Castilla y León"
"Alaejos",2015,0.0190597881616424,"Castilla y León"
"Alaejos",2016,0.0261162503347532,"Castilla y León"
"Alaejos",2017,0.062411055417306,"Castilla y León"
"Alaejos",2018,0.038291132909662,"Castilla y León"
"Alaejos",2019,0.016737596316118,"Castilla y León"
"Alagón",2020,0.10879656590929,"Aragón"
"Alagón",2015,0.0646326749255996,"Aragón"
"Alagón",2016,0.102807247898514,"Aragón"
"Alagón",2017,0.093196163751867,"Aragón"
"Alagón",2018,0.110095336116281,"Aragón"
"Alagón",2019,0.103157679918451,"Aragón"
"Alaior",2020,0.119480785124074,"Islas Baleares"
"Alaior",2015,0.0868294392986305,"Islas Baleares"
"Alaior",2016,0.134166829758806,"Islas Baleares"
"Alaior",2017,0.0927012757928297,"Islas Baleares"
"Alaior",2018,0.102746022937007,"Islas Baleares"
"Alaior",2019,0.113503663965767,"Islas Baleares"
"Alameda",2020,0.0374213582740691,"Andalucía"
"Alameda",2015,0.0743077799325359,"Andalucía"
"Alameda",2016,0.0442630475589622,"Andalucía"
"Alameda",2017,0.0325712937696816,"Andalucía"
"Alameda",2018,0.0309620154171907,"Andalucía"
"Alameda",2019,0.0428418614754272,"Andalucía"
"Alameda de la Sagra",2020,0.0357106628989848,"Castilla - La Mancha"
"Alameda de la Sagra",2015,0.0386697593642899,"Castilla - La Mancha"
"Alameda de la Sagra",2016,0.0560566533501628,"Castilla - La Mancha"
"Alameda de la Sagra",2017,0.0585553560735697,"Castilla - La Mancha"
"Alameda de la Sagra",2018,0.0620222524380571,"Castilla - La Mancha"
"Alameda de la Sagra",2019,0.0470504426764377,"Castilla - La Mancha"
"Álamo, El",2020,0.0497269329590563,"Madrid, Comunidad de"
"Álamo, El",2015,0.0672208424504536,"Madrid, Comunidad de"
"Álamo, El",2016,0.0554893034110266,"Madrid, Comunidad de"
"Álamo, El",2017,0.0390929975304952,"Madrid, Comunidad de"
"Álamo, El",2018,0.0104644317288354,"Madrid, Comunidad de"
"Álamo, El",2019,0.0348638456086777,"Madrid, Comunidad de"
"Alange",2020,0.0484297636600311,"Extremadura"
"Alange",2015,0.0960912307310297,"Extremadura"
"Alange",2016,0.0636704491222034,"Extremadura"
"Alange",2017,0.0413137661602175,"Extremadura"
"Alange",2018,0.0553988798684869,"Extremadura"
"Alange",2019,0.0535019653074549,"Extremadura"
"Alanís",2020,0.0411572952695455,"Andalucía"
"Alanís",2015,0.0494260282155589,"Andalucía"
"Alanís",2016,0.0496930755882332,"Andalucía"
"Alanís",2017,0.0157074369835506,"Andalucía"
"Alanís",2018,0.0343107784398062,"Andalucía"
"Alanís",2019,0.0543679136706094,"Andalucía"
"Alaquàs",2020,0.121955198993953,"Comunidad Valenciana"
"Alaquàs",2015,0.101762707781827,"Comunidad Valenciana"
"Alaquàs",2016,0.0972674050821414,"Comunidad Valenciana"
"Alaquàs",2017,0.0943300162879566,"Comunidad Valenciana"
"Alaquàs",2018,0.110103572877292,"Comunidad Valenciana"
"Alaquàs",2019,0.132438107416274,"Comunidad Valenciana"
"Alaró",2020,0.0342363516989751,"Islas Baleares"
"Alaró",2015,0.0585406929408224,"Islas Baleares"
"Alaró",2016,0.0242571882312046,"Islas Baleares"
"Alaró",2017,0.0404382763805712,"Islas Baleares"
"Alaró",2018,0.0166193362358537,"Islas Baleares"
"Alaró",2019,0.0566422392048819,"Islas Baleares"
"Alba de Tormes",2020,0.0372437371079674,"Castilla y León"
"Alba de Tormes",2015,0.10962798642709,"Castilla y León"
"Alba de Tormes",2016,0.0787459173917319,"Castilla y León"
"Alba de Tormes",2017,0.0597114405326055,"Castilla y León"
"Alba de Tormes",2018,0.0412673941654433,"Castilla y León"
"Alba de Tormes",2019,0.0461923211021341,"Castilla y León"
"Albacete",2020,0.210282908037405,"Castilla - La Mancha"
"Albacete",2015,0.203944655592359,"Castilla - La Mancha"
"Albacete",2016,0.192976283500837,"Castilla - La Mancha"
"Albacete",2017,0.197561910902188,"Castilla - La Mancha"
"Albacete",2018,0.203250030924262,"Castilla - La Mancha"
"Albacete",2019,0.205074126868016,"Castilla - La Mancha"
"Albaida",2020,0.187095474155944,"Comunidad Valenciana"
"Albaida",2015,0.104211620972211,"Comunidad Valenciana"
"Albaida",2016,0.0772955097250505,"Comunidad Valenciana"
"Albaida",2017,0.0998097179683505,"Comunidad Valenciana"
"Albaida",2018,0.11905634961015,"Comunidad Valenciana"
"Albaida",2019,0.156309363742534,"Comunidad Valenciana"
"Albaida del Aljarafe",2020,0.0506151156294029,"Andalucía"
"Albaida del Aljarafe",2015,0.0615540676941869,"Andalucía"
"Albaida del Aljarafe",2016,0.0419578114206165,"Andalucía"
"Albaida del Aljarafe",2017,0.0542219212378429,"Andalucía"
"Albaida del Aljarafe",2018,0.0760509982019669,"Andalucía"
"Albaida del Aljarafe",2019,0.080507700066227,"Andalucía"
"Albal",2020,0.126969350468797,"Comunidad Valenciana"
"Albal",2015,0.121334472652561,"Comunidad Valenciana"
"Albal",2016,0.10060599975739,"Comunidad Valenciana"
"Albal",2017,0.108592785047417,"Comunidad Valenciana"
"Albal",2018,0.125610210834852,"Comunidad Valenciana"
"Albal",2019,0.0962654082913889,"Comunidad Valenciana"
"Albaladejo",2015,0.0563096336473926,"Castilla - La Mancha"
"Albaladejo",2016,0.040927801688945,"Castilla - La Mancha"
"Albaladejo",2017,0.0503758507172823,"Castilla - La Mancha"
"Albalat de la Ribera",2020,0.0968050583056903,"Comunidad Valenciana"
"Albalat de la Ribera",2015,0.0863744742506239,"Comunidad Valenciana"
"Albalat de la Ribera",2016,0.106378743208141,"Comunidad Valenciana"
"Albalat de la Ribera",2017,0.114048089742865,"Comunidad Valenciana"
"Albalat de la Ribera",2018,0.152319515303061,"Comunidad Valenciana"
"Albalat de la Ribera",2019,0.110436308431477,"Comunidad Valenciana"
"Albalat dels Sorells",2020,0.116756208971619,"Comunidad Valenciana"
"Albalat dels Sorells",2015,0.0973235609480451,"Comunidad Valenciana"
"Albalat dels Sorells",2016,0.0378688881275208,"Comunidad Valenciana"
"Albalat dels Sorells",2017,0.0989162582731058,"Comunidad Valenciana"
"Albalat dels Sorells",2018,0.128519456206014,"Comunidad Valenciana"
"Albalat dels Sorells",2019,0.0960792632000924,"Comunidad Valenciana"
"Albalate del Arzobispo",2020,0.0905884268204969,"Aragón"
"Albalate del Arzobispo",2015,0.132091233950896,"Aragón"
"Albalate del Arzobispo",2016,0.113493770192347,"Aragón"
"Albalate del Arzobispo",2017,0.0964265156908038,"Aragón"
"Albalate del Arzobispo",2018,0.105315863327257,"Aragón"
"Albalate del Arzobispo",2019,0.0595652137236301,"Aragón"
"Albatera",2020,0.0453024764732608,"Comunidad Valenciana"
"Albatera",2015,0.0490110225843637,"Comunidad Valenciana"
"Albatera",2016,0.0443872650631249,"Comunidad Valenciana"
"Albatera",2017,0.0609693366376607,"Comunidad Valenciana"
"Albatera",2018,0.0546366894094065,"Comunidad Valenciana"
"Albatera",2019,0.0416177859277325,"Comunidad Valenciana"
"Albelda de Iregua",2020,0.101134637097325,"Rioja, La"
"Albelda de Iregua",2015,0.0429080247555788,"Rioja, La"
"Albelda de Iregua",2016,0.109755197124198,"Rioja, La"
"Albelda de Iregua",2017,0.106220936223082,"Rioja, La"
"Albelda de Iregua",2018,0.0973927524582825,"Rioja, La"
"Albelda de Iregua",2019,0.110131851819752,"Rioja, La"
"Alberca de Záncara, La",2020,0.0721116457003504,"Castilla - La Mancha"
"Alberca de Záncara, La",2015,0.0180425389466359,"Castilla - La Mancha"
"Alberca de Záncara, La",2016,0.0842523027057742,"Castilla - La Mancha"
"Alberca de Záncara, La",2017,0.0491485417207537,"Castilla - La Mancha"
"Alberca de Záncara, La",2018,0.0212159513519351,"Castilla - La Mancha"
"Alberca de Záncara, La",2019,0.00771387652263184,"Castilla - La Mancha"
"Alberic",2020,0.11441553445151,"Comunidad Valenciana"
"Alberic",2015,0.117683292884852,"Comunidad Valenciana"
"Alberic",2016,0.133362699197493,"Comunidad Valenciana"
"Alberic",2017,0.138656657124411,"Comunidad Valenciana"
"Alberic",2018,0.131211482731238,"Comunidad Valenciana"
"Alberic",2019,0.104325800578074,"Comunidad Valenciana"
"Albolote",2020,0.124318335302858,"Andalucía"
"Albolote",2015,0.105243233545982,"Andalucía"
"Albolote",2016,0.113603617602268,"Andalucía"
"Albolote",2017,0.114940042821284,"Andalucía"
"Albolote",2018,0.122307305669244,"Andalucía"
"Albolote",2019,0.12730231792371,"Andalucía"
"Alboraia/Alboraya",2020,0.120892317078143,"Comunidad Valenciana"
"Alboraia/Alboraya",2015,0.129956115742925,"Comunidad Valenciana"
"Alboraia/Alboraya",2016,0.125470871146575,"Comunidad Valenciana"
"Alboraia/Alboraya",2017,0.115418584926779,"Comunidad Valenciana"
"Alboraia/Alboraya",2018,0.143584470513727,"Comunidad Valenciana"
"Alboraia/Alboraya",2019,0.144296872200727,"Comunidad Valenciana"
"Albox",2020,0.0550605740870065,"Andalucía"
"Albox",2015,0.0636162283615128,"Andalucía"
"Albox",2016,0.0832575819969623,"Andalucía"
"Albox",2017,0.0534566277422497,"Andalucía"
"Albox",2018,0.0613617858342996,"Andalucía"
"Albox",2019,0.0720452404907108,"Andalucía"
"Albuera, La",2020,0.0510790894211537,"Extremadura"
"Albuera, La",2015,0.00923489031278812,"Extremadura"
"Albuera, La",2016,0.0161891817838472,"Extremadura"
"Albuera, La",2017,0.0474521196938055,"Extremadura"
"Albuera, La",2018,0.0364993004094138,"Extremadura"
"Albuera, La",2019,0.045673834634963,"Extremadura"
"Albuixech",2020,0.0867932447969378,"Comunidad Valenciana"
"Albuixech",2015,0.0770915849051164,"Comunidad Valenciana"
"Albuixech",2016,0.105887878167467,"Comunidad Valenciana"
"Albuixech",2017,0.0608193543005317,"Comunidad Valenciana"
"Albuixech",2018,0.0353710149327364,"Comunidad Valenciana"
"Albuixech",2019,0.0864192730582556,"Comunidad Valenciana"
"Albuñol",2020,0.0581990021897482,"Andalucía"
"Albuñol",2015,0.0945743586918209,"Andalucía"
"Albuñol",2016,0.0698512938597105,"Andalucía"
"Albuñol",2017,0.0759036393263015,"Andalucía"
"Albuñol",2018,0.0770832535066008,"Andalucía"
"Albuñol",2019,0.0925437943979847,"Andalucía"
"Alburquerque",2020,0.0411724966918496,"Extremadura"
"Alburquerque",2015,0.0596406086996682,"Extremadura"
"Alburquerque",2016,0.0665251681352807,"Extremadura"
"Alburquerque",2017,0.059679188656283,"Extremadura"
"Alburquerque",2018,0.0558097073834273,"Extremadura"
"Alburquerque",2019,0.0619882565270674,"Extremadura"
"Alcalá de Guadaíra",2020,0.175173067443566,"Andalucía"
"Alcalá de Guadaíra",2015,0.161044660936952,"Andalucía"
"Alcalá de Guadaíra",2016,0.10492581512272,"Andalucía"
"Alcalá de Guadaíra",2017,0.176225297841161,"Andalucía"
"Alcalá de Guadaíra",2018,0.177157394625854,"Andalucía"
"Alcalá de Guadaíra",2019,0.173415153645229,"Andalucía"
"Alcalá de Henares",2020,0.262039304003718,"Madrid, Comunidad de"
"Alcalá de Henares",2015,0.254183294755758,"Madrid, Comunidad de"
"Alcalá de Henares",2016,0.261797562976191,"Madrid, Comunidad de"
"Alcalá de Henares",2017,0.260521534570743,"Madrid, Comunidad de"
"Alcalá de Henares",2018,0.256385884053288,"Madrid, Comunidad de"
"Alcalá de Henares",2019,0.265899047133899,"Madrid, Comunidad de"
"Alcalá de los Gazules",2020,0.104962654925991,"Andalucía"
"Alcalá de los Gazules",2015,0.08952712320654,"Andalucía"
"Alcalá de los Gazules",2016,0.0831385125083989,"Andalucía"
"Alcalá de los Gazules",2017,0.0991641333537106,"Andalucía"
"Alcalá de los Gazules",2018,0.0927699412276408,"Andalucía"
"Alcalá de los Gazules",2019,0.0710914479848223,"Andalucía"
"Alcalà de Xivert",2020,0.0644303536297861,"Comunidad Valenciana"
"Alcalà de Xivert",2015,0.0391819920344464,"Comunidad Valenciana"
"Alcalà de Xivert",2016,0.0828087707723124,"Comunidad Valenciana"
"Alcalà de Xivert",2017,0.0605403230418718,"Comunidad Valenciana"
"Alcalà de Xivert",2018,0.049254847196046,"Comunidad Valenciana"
"Alcalà de Xivert",2019,0.0525319644756166,"Comunidad Valenciana"
"Alcalá del Río",2020,0.134425352731097,"Andalucía"
"Alcalá del Río",2015,0.139169773838286,"Andalucía"
"Alcalá del Río",2016,0.11534492484197,"Andalucía"
"Alcalá del Río",2017,0.122261160889762,"Andalucía"
"Alcalá del Río",2018,0.116755424657545,"Andalucía"
"Alcalá del Río",2019,0.115936463316182,"Andalucía"
"Alcalá del Valle",2020,0.0540179060956783,"Andalucía"
"Alcalá del Valle",2015,0.0987154028875402,"Andalucía"
"Alcalá del Valle",2016,0.115099111700457,"Andalucía"
"Alcalá del Valle",2017,0.0815376729939393,"Andalucía"
"Alcalá del Valle",2018,0.0992567391907054,"Andalucía"
"Alcalá del Valle",2019,0.0905919213306366,"Andalucía"
"Alcalá la Real",2020,0.124639471659741,"Andalucía"
"Alcalá la Real",2015,0.129409509258273,"Andalucía"
"Alcalá la Real",2016,0.129099597486734,"Andalucía"
"Alcalá la Real",2017,0.124104140679393,"Andalucía"
"Alcalá la Real",2018,0.119171739061963,"Andalucía"
"Alcalá la Real",2019,0.126732559561784,"Andalucía"
"Alcanar",2020,0.0531602336450345,"Cataluña"
"Alcanar",2015,0.0518514461690703,"Cataluña"
"Alcanar",2016,0.0578665277096472,"Cataluña"
"Alcanar",2017,0.0450793014209195,"Cataluña"
"Alcanar",2018,0.0684320517968507,"Cataluña"
"Alcanar",2019,0.0581431766387286,"Cataluña"
"Alcañiz",2020,0.148854910299869,"Aragón"
"Alcañiz",2015,0.141033571688051,"Aragón"
"Alcañiz",2016,0.129828090880278,"Aragón"
"Alcañiz",2017,0.131235802113623,"Aragón"
"Alcañiz",2018,0.12711627959438,"Aragón"
"Alcañiz",2019,0.13578242298209,"Aragón"
"Alcantarilla",2020,0.149488141946093,"Murcia, Región de"
"Alcantarilla",2015,0.111432216148044,"Murcia, Región de"
"Alcantarilla",2016,0.133419955755266,"Murcia, Región de"
"Alcantarilla",2017,0.12248759178292,"Murcia, Región de"
"Alcantarilla",2018,0.132366922293233,"Murcia, Región de"
"Alcantarilla",2019,0.136791790985848,"Murcia, Región de"
"Alcaraz",2015,0.0351107910826608,"Castilla - La Mancha"
"Alcaraz",2016,0.0467307447661039,"Castilla - La Mancha"
"Alcarràs",2020,0.0314450153470795,"Cataluña"
"Alcarràs",2015,0.0895741970023161,"Cataluña"
"Alcarràs",2016,0.0621015259477855,"Cataluña"
"Alcarràs",2017,0.0660030797133663,"Cataluña"
"Alcarràs",2018,0.0620510813585565,"Cataluña"
"Alcarràs",2019,0.03051465966042,"Cataluña"
"Alcàsser",2020,0.0400809323007588,"Comunidad Valenciana"
"Alcàsser",2015,0.0524618640506133,"Comunidad Valenciana"
"Alcàsser",2016,0.0332720870323838,"Comunidad Valenciana"
"Alcàsser",2017,0.0269100534234226,"Comunidad Valenciana"
"Alcàsser",2018,0.043319224484864,"Comunidad Valenciana"
"Alcàsser",2019,0.0446511592819487,"Comunidad Valenciana"
"Alcaudete",2020,0.164586280824017,"Andalucía"
"Alcaudete",2015,0.160503535868065,"Andalucía"
"Alcaudete",2016,0.169888751613994,"Andalucía"
"Alcaudete",2017,0.161504034703085,"Andalucía"
"Alcaudete",2018,0.140931243997241,"Andalucía"
"Alcaudete",2019,0.151595262491465,"Andalucía"
"Alcaudete de la Jara",2020,0.0134069379738325,"Castilla - La Mancha"
"Alcaudete de la Jara",2015,0.11100667504897,"Castilla - La Mancha"
"Alcaudete de la Jara",2016,0.0981718776926906,"Castilla - La Mancha"
"Alcaudete de la Jara",2017,0.0102818120324718,"Castilla - La Mancha"
"Alcaudete de la Jara",2018,0.0189505198117401,"Castilla - La Mancha"
"Alcaudete de la Jara",2019,0.00316211445012152,"Castilla - La Mancha"
"Alcázar de San Juan",2020,0.168714422641243,"Castilla - La Mancha"
"Alcázar de San Juan",2015,0.160314374499567,"Castilla - La Mancha"
"Alcázar de San Juan",2016,0.16829494249153,"Castilla - La Mancha"
"Alcázar de San Juan",2017,0.176596068787698,"Castilla - La Mancha"
"Alcázar de San Juan",2018,0.172868896350581,"Castilla - La Mancha"
"Alcázar de San Juan",2019,0.174260741278682,"Castilla - La Mancha"
"Alcázares, Los",2020,0.0958559052570472,"Murcia, Región de"
"Alcázares, Los",2015,0.12150901158142,"Murcia, Región de"
"Alcázares, Los",2016,0.122431804861006,"Murcia, Región de"
"Alcázares, Los",2017,0.103564546890602,"Murcia, Región de"
"Alcázares, Los",2018,0.0780080481630798,"Murcia, Región de"
"Alcázares, Los",2019,0.0897895380965772,"Murcia, Región de"
"Alcobendas",2020,0.318266037487093,"Madrid, Comunidad de"
"Alcobendas",2015,0.282824889024254,"Madrid, Comunidad de"
"Alcobendas",2016,0.27415143590804,"Madrid, Comunidad de"
"Alcobendas",2017,0.294715857295387,"Madrid, Comunidad de"
"Alcobendas",2018,0.304244219352283,"Madrid, Comunidad de"
"Alcobendas",2019,0.31078479688942,"Madrid, Comunidad de"
"Alcoi/Alcoy",2020,0.148217425421094,"Comunidad Valenciana"
"Alcoi/Alcoy",2015,0.136703505339523,"Comunidad Valenciana"
"Alcoi/Alcoy",2016,0.145598176639859,"Comunidad Valenciana"
